tweet_id,class,tweet_body,split
4815,0,@SexWith_SocksOn faggot,test
4825,0,@ShawnIrwin9 okay closet fag,train
4830,2,@Sheen300 Ok. So for what reason did god make parasitic worms whose sole purpose is to burrow into the eye of a small African child?,train
4831,1,@ShenellyB lol u knw dem project bitches be having dem light brown roaches we call dem water bugs  &#128514;  &#128514; ,train
4832,2,"@ShepNewsTeam LMAO dude, you said we would get no commitment from Saudi Arabia or Jordan! How does crow taste? More proof you are full of it",train
4836,0,@Shmalec13 ya fag,train
4837,2,@ShojoAIE a bright neon yellow gauntlet,train
4838,1,@ShotMoistBoyce you be fucking with to many hoes .,train
4839,0,@Shvkxir @RickiRoma @BaeSongz @JayZOverrated Ahmed and retard mikey for special Olympic boxing,train
4848,2,@Sisson11Noah there is a bird here on the ground and it's still alive I can't believe it,train
4850,1,@SkinnyKenny13 @Zaytovenn__ shiddd add me I a turn that bitch up lmao,validation
4852,0,@SlimGirl_Probz das calld usen yo brain retard y would i whoop yo ass n front of da police,validation
4853,0,"@SlothNG i can guarantee a few things: you're white. you've never been anywhere NEAR a real ghetto. you, or a relative is a pig. 100%",train
4861,2,@SoWavyTee hey Hun!,validation
4863,0,"@SoftestMuffin @_tee13 @TorahBlaze Best believe We aint no christian slave brainwash black spooks miss white man, unlike yoself, she devil",train
4864,0,"@SoftestMuffin @_tee13 @TorahBlaze at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",train
4866,0,"@SoftestMuffin @_tee13 @TorahBlaze will convince u that is a lame, you, a nigger liver believes it cuz you a nigger whore",validation
4867,0,@Soldier1eaODGrn I don't give a flying fuck what a teabagger piece of human garbage like you thinks =),train
4868,0,@Soldier1eaODGrn you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.,train
4869,1,@Solyybee_ hahahah for reals he was like this bitch crazy lol,validation
4870,2,@SonnieJohnson is 72% out of wedlock births a lie? latinos in 2nd place.# mostly driven up by illegal aliens w/ anchor babies,validation
4873,0,"@SophieRo3 if only there was a medal for that:  we hate fags, but we won't kill them  medal. Thank u for the privilege to let fags live.",validation
4878,2,"@StPaul_Brandon 
She colored not Lebanese",test
4879,0,"@StanleyStinks Shame of you! Self-hating kike. 
We Jews are G-d's chosen people.",validation
4880,0,@StarIsTheFuture you call @GOPBlackChick house nigger and she's the racist? Fathom the hypocrisy in that statement.,train
4884,0,"@StarkFreeOrDie ...I fuckin' want OUT &gt;  I'm tired of this bullshit faggot ass, closet racist, wannabe-commune-without-railroad state &gt;  #Cali",train
4897,0,@StephyRae7 faggot.,test
4899,0,@StephyRae7 is the biggest faggot in the world,test
4901,0,"@Sterm26 @RealJamesWoods Just like when I call someone a nigger! It's not because they're black, it's about how they act. LIKE A NIGGER!",test
4906,0,@SteveStockmanTX hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
4912,2,@SteveWorks4You ..its all about you and white conservative teabaggers. You all make the world go round. Please be our rulers.....stockboy,train
4917,2,@SteveWorks4You Stockboy...everyone mocks you.,train
4921,2,"@Steve_wojtkiw @EmmaLouisaSuttl Wise decision,this Alfie must be a right mong.",train
4923,0,@Steven_ratata bye youre a queer,train
4929,0,@Stonisnipezz this is a joke right? You're on here like ugh I wish I was a jap and tweeting in gook and shit and jerkin to hentai.,train
4934,2,@StunningStina their tortillas are trash though.,train
4939,1,@SugarShai2 room temp cus i have sensitive bitch teeth. ( ._.),validation
4940,2,@SugarShai2 youtube bear vs monkey bike race!,test
4942,2,@SunyHD abouta get him some crayons and animal crackers after 8:30pm  &#128514;  &#128514; ,test
4951,2,@Swanny_9 where are the birds at? Wasn't it Port where birds were all over?,train
4952,0,@SweetKixx u see a lame in that pic ofmine due to your infatuation with niggers. Im Hebrew i fite the children of satan in the streets,train
4954,0,@SydneeSmalling fuck Miley tranny looking now damn ass nigga,train
4958,2,@TG_Hawks #yellow  &#127773; ,train
4960,2,@THEHermanCain @redskins I'm not a liberal &amp; I support changing the name. It transcends standard political grandstanding.,train
4962,0,@THERACISTDOCTOR One less little nigger that would grow up into a big nigger.,train
4963,1,@THEalexflores10 bitch answer my calls,train
4965,2,@THYGOAT @ItsVinnyDoe_ those crackers will leave you parched asf,test
4966,2,@TMZ @britneyspears mickey mouse ears hat....and tail for that matter.,validation
4967,2,"@TMark617 feel same way about New England Patriots &amp; New York Yankees. But unlike u, I've worked in Boston &amp; NYC. Texas prison is upgrade",train
4975,2,@TTUKingsbury morphing into Charlie Weis will never cease to be disturbing.,train
4976,1,@T_FLYE he killed that hoe though,validation
4977,1,@T_FLYE lmaoooo I know Taylor in Brazil eating that overseas pussy,train
4983,1,"@Tae_Rhodes @thereal_2raw you gay, Gabrielle bad as fuck. Even though the other bitch bad you can't cheat on a dime..foh lol",test
4989,0,@Tanner_Harris_ I've been knowing fag,train
4990,2,"@TasogarenoRaiko If you decide to do Damara, you should make her a gladiola. We have gorgeous rust-colored ones coming up over here.",train
4994,1,@Taste_My_Lips57 she like  imma stop talking to you because you vibing in them headphones .Talk to me and come get this pussy in other words,train
4997,0,@Taylor_1017 faggot,train
5002,2,@TeamSky yellow in paris! Fantastic effort from #AllezWiggo and #VroomFroome..now just the last stage up for grabs #GoCav #TDF12 ,validation
5008,1,"@Tee_Bizzle i aint shit, you aint shit...bitch we meant for eachother",train
5010,1,@Tee_Bizzle shut up bitch,test
5014,2,@TerryTGood @1DancingCrane The Moors used to give kids free lunch in the Bronx when I was a kid. Glad to see they are still doing good.,train
5021,1,"@That1guyJeff Low blow, cuntface. How many times the Yanks beat us in the playoffs these last 8 or so years?",test
5051,2,"@TheBikeman99 My father was born in Nanticoke and attended Lehigh. I'm a CT Yankee, but love the Pennsylvania Dutch cooking :-)",validation
5058,0,@TheChicagoBaker @stopbeingfamous @RaniaKhalek do birds have a 72% out of wedlock rate? is it white fathers that are running away?,train
5059,2,"@TheClaireBear36 Don't like to trash talking either way. But to be fair, that's just on Twitter. I'm having a ball on texts.",test
5065,0,@TheErniie You're a little bitch.,train
5066,2,@TheGamecubeGuy I liked the day a bird got in your classroom.,train
5067,2,@TheGamecubeGuy any more birds in school?,test
5068,2,@TheIronPony You rebel. Next you'll be ripping mattress tags off. It's a slippery slope.,train
5076,0,"@TheKushZombie Aww y u so mad tho, a successful man LMFAO, hut hugging as faggot.",train
5077,1,@TheLadyGamer if you gotta shout u a bad bitch... u ain't a bad bitch  &#128524; ,test
5078,2,@TheLittleFella_ @OLE_VertyBstard @thereal_EMandM @Justinrogo01 boooooooo that was trash,train
5079,2,@TheLittleFella_ do yourself a favor and ball that up and throw in the trash.,train
5081,1,"@TheMattAnderson you real quiet son, made Charlie is shit and steelers too? Loser.",test
5082,2,@TheMayorMatt @Frizzle18 I like where ur domes at #smart,test
5089,1,@TheNudesGod can fucking a fat bitch be considered a threesome ?,test
5098,2,"@TheREALJB1RD @winchstrracin @wyatt11w Maybe he can call Hootie back up, he don't answer me anymore but still have crows.",train
5099,2,@TheREALJB1RD Gotta get my superbowl shirt at the cleaners then we hitting the big bird.,train
5101,1,"@TheREALJB1RD They best not fuss about this basement, bitch is like a skating rink. http://t.co/8Fk8LGxAND",train
5102,0,@TheRealCVL and @CoryHolmes24 are faggots. Kbye.,train
5105,0,"@TheRealJRSmith And its people like you that give us all a bad name, you are a disgusting piece of shit of a person a nigger is what you are",validation
5106,1,@TheRealJohn_Doe dude fucking mono sucks and my bed is trash,train
5116,2,"@TheRyanAdams word, bird",train
5120,2,@TheSeanyV would help for some others can't handle uppers and cripples them plus if moderation isn't taken into consideration it'll be bad,validation
5129,0,@The_Red_Sea @shetheTRUTHtho say that shit to my face  Bruh  you a bitch for gettin in a man u dont know business. Handle yo own shit,validation
5138,0,@TherealGeorgeZ you are a pussy without your guns bitch as spic. Your daddy doesn't even respect the sperm he drop in your moms stank pussy,test
5139,2,@Things4FLppl Yankees like Florida State; not Floridians.,train
5141,1,@ThomasNye1 my momma saw how the girls danced and was like  &#128563; grandma was like  shake that ass hoe ,train
5148,2,@TibaBurger: Straight off the bench #ned #WorldCup2014,train
5149,0,@TielerMLG @psvch @HalfAssed_ coming to the rescue of some retard licking dirty skidmarks on the internet... you guys are fucktards,train
5152,1,@TinnyTimm taylor wack ass bitch nigga,train
5154,1,@Titan21Mtzzz you is a hoe,test
5155,2,@Titan4Ever2488 how are Yankees games on the radio? Good announcers?,train
5156,2,@Titan4Ever2488 how do Yankees fans look back on Gary Sheffield's time with the team?,train
5159,2,@ToWherever I'm not yellow I'm sorry,train
5161,2,@ToddIrwin1 NFL... Forgetabout they got until February. It's the pennant race. Let's Go Yanks.,train
5165,2,@TomCrean ill scream from France for you Tom! #IU #iubb #hoosiers #creanandcrimson,validation
5166,1,@TomMahoney91 what now bitch,train
5174,1,@TooEffinCool lol I feel like a punk bitch sittin in here with all the lights on!  &#128514; ,test
5175,2,@Torn_Rose republican teabaggers should be jailed for treason.....,train
5180,0,@TreTyler_108 That's actually non-English. Because #okiecops are filthy white trash who are all criminals.,test
5181,2,@TreshaRenee I didn't make to any games last season. Just looked it up. Astros open up with the Yankees 1st of April,train
5182,0,@TreyBizzy I thought you would like him cause of the Chi but yeah he a faggot,test
5185,1,@TrillBaIN this bitch has brain damage,test
5187,1,@TrillVanillaaa bitch I'll fuck you up,train
5190,1,@TrippinC bitch you can tweet but not answer?,test
5200,1,@TrustNunBut100s aight bet we in that bitch too,train
5202,1,@TryHardAlby it is bitch,train
5203,1,@TryHardAlby looks like you're gonna blow someone fag,test
5204,1,@TryHardSilva thisty hoe,test
5208,0,@TweetfrmtheSole it &#8217; s the entire pats bandwagon. They &#8217; re faggots,test
5209,1,@TweetsAndFreaks I told u ugly niggas get bitches young I promise u!! Work ya magic lol,validation
5210,2,"@TwoStarScoob good job tonight! You need to eat some crackers so,you'll stop throwing up !",train
5214,1,@Tylar____ @xxJaiLynn Tylar shut up bitch . I usta make you these,train
5215,1,@Tylar____ bet hoe,validation
5218,2,@TylerCarboner hey I'll leave Abbey too! Oh if I get a job on the slope I might move back! Cause id lose out on lots of money buying tickets,validation
5222,0,@UberFacts studies show that you're a faggot,train
5223,2,@UdrewhendersonU Nope. Super chocolatey yummy brownies.,validation
5227,2,@UniversionRBLX Don't you have a trash can?,validation
5239,0,@Versanche only faggots drive stick,train
5241,0,@Vexda go jerk off to lollis faggot.,validation
5243,2,@VictorB123 @KHShan yea.. you don't live down here I guess. We still got roofs that aren't fixed from Charlie and Jeanne.,validation
5247,2,"@Victoria_Star1 haha..monkey feet,i like it..but 4 real,feet are magical on a back..it smoothes every nook and cranny of tightness ;}",train
5248,0,@ViewFromBoxSeat She's a cunt,test
5250,0,@VinniePolitan kill the coons!!!!!!,test
5258,2,@VoiceofaPatriot Now now &#8230; that bird is one of God's creatures :-),train
5261,2,@WHAScameradan We might have more. Can't really be sure. But some weird little bird said that might be a possibility. Stay tuned. Maybe.,train
5266,0,@WaTch_Scenario Yeah so you better play with me ya nigger,test
5268,2,@Wagz This cold we have going around our little hick town had about everyone I know locked in their houses for better than a week. Stay well,train
5272,0,@Walmart fuck your store bitch,test
5273,2,@WarriorRN61 @mrgeology you inferred he tried to ho to Nam. He did not. He dodged it. He is no great leader.,train
5278,2,@WebAntOnYT btw Jim crow laws were supported by democrats not republicans and MLK was a republican #Fact,validation
5279,2,@Web_BOW yes das def da problem.if his.teacher was a spear chucker he woulda gt both dose rite,train
5280,0,@WendyDavisTexas @GregAbbott_TX So you support  illegals  coming here and spreading disease among Americans Dream that bitch!,validation
5284,2,@WendyDavisTexas your 30 second add just ruined it. A new low picking on a cripple,train
5295,0,@WhosJuly 1) He's a faggot and I don't like him. 2) I'm on the other side of the state.,train
5298,1,@Willbur64 @WolzgotBolz fight me bitch.,train
5300,2,@Willstreakk @Tycff10111 according to you my place is in kitchen. Excuse me while I take out the trash,train
5301,2,@Willstreakk @Tycff10111 by trash I meant u lmaooo,train
5302,1,@Wimp_W_Diesel real shit bro yo hoe told me if Smoothie King had straws i ca fuck,train
5303,2,@Wimp_W_Diesel yu forgot we beat yall? Thats like a garbage man calling a janitor trash,train
5307,1,@Woahitsjulian wud up nig I gotta new number 3136139299 text me,train
5308,1,@WolfgangAbedeus @NickFilancia80 @clair3ismon3y You can tease this dick faggot,train
5310,0,@Woody_AFC @MrGAM3R49 @MANIAC3X fuck outta here faggot that wouldn't even be a fair,validation
5324,0,@WyattNuckels @grizzboadams shut the fuck up fag ill beat the shit outta you,validation
5330,0,@WyattNuckels insecure much put all you insults in one tweet. Fucking dumbass dude I'd wreck you you faggot,test
5336,2,@XANAXDREAMS  &#128557;  &#128557;  &#128557;  &#128557;  about the beanies but steal my description but u aren't salty or fake,validation
5346,1,@YFN_NESHA all the great QB's fold under pressure gshit if u blitz Peyton ass he gon gook out,train
5356,2,@Yankees Only good thing about this season. #FireCashman .,train
5357,2,@Yankees Scores don't matter in Spring Training man!,train
5360,2,@Yankees isn't that kind of saying the #Braves won't make it to the World Series? LOL,validation
5361,2,@Yankees probably time to put this twitter feed to bed #nyy,validation
5363,2,@Yankees ugh,train
5367,0,@YeIIowbang I hate that faggot he so corny,train
5369,2,@YeIIowbang yeah people know he's not trash but his game is limited and it showed late in games against Portland,test
5374,2,@YessMe_SHAY I want my poms back lmfao,train
5375,2,@YesseSmith I was born yellow,train
5380,2,@YoungJeezy got me feelin like #trappin ain't dead. Got me ready to call the #guala! #Salute da truth! #SeenItAll #SeenItAllTheAutobiography,train
5385,0,@YourDudeFerg gay fags,train
5387,1,@Yummys_World  &#8220; @ThoughtsOfRandy @STROCORLEONE + That bitch already got past demons in her.Seeding her up just gone fuse more.,validation
5392,2,@YungCofGOA @12YearsAHaitian need to start mcbob because Williams only shoot let him play with bird,train
5396,0,@YungRajee Shit ill pay the premium to get away from these anything ass hoes,train
5401,1,@ZELNO96 Someone told me cuz some ppl like to use it as bitch some females don't like being calles female but meh *shrugs*,train
5402,1,@ZELNO96 one sick bitch,train
5403,2,@ZP3_ the little girl Tom Sawyer gets trapped in the cave along with Injun Joe and almost die. injun Joe dies and they find his treasure,train
5410,1,@Zach_Dorsey thirsty hoe,train
5415,0,@ZaneIsClasker the fuck r u talking about I told u once and am going to tell u against nigga I love white bitch gtf bro,train
5427,0,@Zohdaa fags,train
5432,1,@_Aly_baby_ well at least If you're going to do somthing you do it.. And don't bitch out.. Even when it's the wrong thing  &#128527; ,train
5433,0,"@_Andrizzy_ aw drake is, do you sit in the corner and cry when you listen to him? lmfao, pussy dick rider, how drakes cock taste faggot.",train
5435,1,@_Angeel14 thirsty ass hoe go to sleep  &#128514;  &#128514; ,train
5437,1,@_B_R_Y_C_E_ what happened to going fishing bitch?,validation
5445,1,@_BeverlyNoHills bitch... So they can't hold a real nigga down fa long..  &#128546;  &#128546;  &#128546;  bruh ask mama to pay this ticket fa me!!!!!,test
5446,1,"@_BeverlyNoHills you so fucking nasty. You got held to the wrong pussy. I'm telling , you bet not ever kiss me again!! I'm breaking up w| u!",train
5447,2,@_BradleyC skate 2 trash :(:( skate 3 had goat DLC,train
5449,0,@_C_Parris69_ your picture makes you look like a serious fag. #justsayin lol,train
5455,1,"@_DCorNothing_ @KyariesDa4 he should! I got tired of hearing how he can eat pussy 10,000 ways like damn  &#128514;  &#128514; ",train
5456,2,@_DRACHEOFFICIAL I've tried. I always hit ALT+F4 and eat Mega Stuffed Oreos because I can't figure out those programs. lol,train
5463,1,@_ElenaRaquel_ its swag bitch aha,test
5464,0,"@_GOLDwhippp faggots, old people, people who can't drive, drunk people",train
5465,0,"@_IAMKEN fuck Brett Farve redneck ass, he stuckup he don't give a damn lol he be on campus acting like he the shit",validation
5466,0,"@_IAMKEN you'll make the team, them niggas trash. Lol",train
5470,2,@_JaelynBeeee somebody looks like the die on the first tubes on flappy bird lol!,train
5475,2,"@_Lakers4Life24 Tracy Morgan is a sad comparison..... Come on try again, Dwight Howard is the most accurate. Stupid monkey.",train
5479,1,"@_LezzzBeHonest 
Me bitch!",test
5481,2,"@_Linsanity22 derrrrrrr, 1st of all her songs are actually good compared to the other trash, +++ shes SUCH a showman omg",validation
5488,1,@_Marzzz nigger,validation
5491,0,@_Nadiaxo fags,validation
5492,1,@_NoLackingg I kinda figured a lil bit when u said bitch u cute,test
5499,1,@_RenaissanceJay get the loredo steak. Out dat bitch if u ballin,test
5507,0,"@_SoulSurvivor_ @zakbauer I dont have any problems with zak, but you seem like a faggot http://t.co/NbFAArxvRP",train
5508,2,@_SparkleLikeZen saves you a brownie*,train
5515,0,@_TriggaPlease_ @kanyewest he's a faggot,train
5517,0,@_TurnDownDre @Jordan__Grimes @kushdaddycorr @TRob_waddUP that's true idk why your even in this convo you dumb nigger attention whore,test
5519,0,@_TurnDownDre @kushdaddycorr lmao you stupid nigger,train
5524,0,@_XoXoKelsey_ hell naw fuck them bitches serves them right,validation
5528,0,@__Black_Jesus yea I forgot I was talkin to a degenerate faggot,train
5530,1,@__DatTootieGurl that hoe can't cook,train
5538,0,@_____0__o______ faggot,train
5539,1,@___kd_ i need 2 of the bitches,test
5541,1,"@__baabyshaay okaaaaay bitch never do we care , edges still laid.  &#128514; ",train
5542,0,@__hannerr__ you're a faggot,train
5544,1,@_ajayb no i don't cry im not a bitch(: i was just pissed because the cop was trying to charge me with a hole bunch of bullshit :p,train
5545,0,@_angelaaau hey fag i  &lt; 3 you,train
5547,1,@_bradleey LMFAOOOO yooo I lost my elevator pass  &#128557;  &#128557;  now I can't even share it ...bitch wants me to go get another one  &#128530; even tho she knows me,train
5549,0,"@_cblaze @Barbod6FCB @ODDBEAST Man bitch am not gonna do a damn thang, if u don't like what I got to say then unfollow me",test
5553,2,@_dimejii i know so. What Samklef said wasn't a lie man. This guy think is a beast in Naija Pop. His music is trash not the wizkid of before,train
5555,0,@_elennamichelle nope not at all but I'm stuck in a house full of fucking niggers help me escape  &#128553; ,train
5558,1,"@_fullawhite haha my nigga coco :,) I can't wait to fuckkk like a hunna hoes this summer haha jk",validation
5561,2,@_icantmiss Boys still got birds in the cage? Lol,train
5564,0,@_jeff_hank @lgreiner3 @RayceWarden @BigJohn_Studd shut up nigger,train
5571,1,@_lostb0y no bitch w my dick,train
5575,0,@_n1k_nak Status Report: Making a pit stop in Canada to rape bitches,test
5582,2,@_shegotthis yellow rice black beans and pork chop sis,train
5583,2,@_spenceyy @5SOS not scanger,validation
5587,1,@_theDarius bitch get that job first.,validation
5600,0,@_westwest_yall @phampel WooHoo! New Black  Kill Cracker babies  Panthers to the rescue! #racist #trash #thugs #Ferguson #fergusonriot,train
5601,0,@_womanoverboard  nigger ,validation
5605,1,@_xpriceless_ bitch take dat shit down imediatly,validation
5606,1,@_xpriceless_ bitch u forcin it talkin about my family and shit watch out,validation
5607,1,@_xpriceless_ bitch u got me fuckked up go suck lil action whamm like u always do on thursdays and fridays didn't think ik did u,validation
5614,1,@aaliyahhhm I knowww righttt. I don't even know how to use this shit. How I update my status on this hoe?,train
5616,0,@aasthaxoxo oh shut your mouth i was talkin about the morning you fag,train
5624,2,@adnanESPN Houston was top five in AHL attendance while Aeros were here. The transplanted snow bird would love a team.,validation
5626,1,@aerinblazin right  &#128514;  &#128557;  okay bitch,train
5630,1,@airam12_ Shit I wish it was socially acceptable for me to beat some of these bitches asses. Lmao,test
5631,1,"@airwolf1967 @NoInfidel33 @tedcruz @SarahPalinUSA @TWShannon in ALASKA!!
Nothing going on, nothing to do, nothing to bitch about, few laws",test
5636,2,@akaREKT @LadyVodkax in with the go to air out with the bad air and where's my next brownie,train
5642,2,@alberdough check cashing on the corner of El Cajon and calwood it's across the steer for pollo loco,test
5643,0,"@aldofelix naw dude I wish, they're white trash",train
5648,0,@alexissert leave dyke,train
5651,2,"@alexnolan1990 @claddos @takutaneka @regankelly91 ill give you a tip, beware of the ugly birds who hide behind massive lensed sunnies!",train
5654,1,@alexrojas_10 yo fag Rojas,test
5658,1,@alisha_serv thats wassup how u got bitches sending you booty pics tho lol,train
5659,1,@alizahwi Make yo bitch open her legs.,test
5663,0,@allsportsbruh you say waste a draft pick on Manziel when we have Mallet. that's why I'm telling you to delete your account. You're retarded,train
5665,2,"@almuirSI Probably, yeah. By most accounts, he has the personality to handle it though. And he can wear a yellow suit if he puts up points.",validation
5666,1,"@alneeZy hung with all dudes and wasn't fuckin no bitches, so. @MauiMescudi",train
5669,0,@alyssawiens faggot,validation
5670,0,@amandabynes i can give you some of my clothes so you can look like a cute dyke,train
5671,0,@amarierubio chink eyed !,validation
5677,2,@andersonDrLJA i'm so sick of self serving politicians standing by while BO trashes America. #WeAreRepublicNotRegime #ImpeachObama,train
5678,1,"@andreajmarkley @gantaro47 Yes, sorry grant, i'm a bitch so i'm going to ignore you like most libtards ignore the majority voice....",train
5686,2,"@antiamnesty @AppSame @WhiteHouse 
I agree 100%. No naturalized citizenship, no anchor baby amnesty. All go to parents country of origin.",train
5688,0,"@aravosis May I jump in u ball-less dick-wad? As a conservative, feminist, disabled vet bitch, I wish u luck with a capital F. @DLoesch",train
5692,2,@ariennajanee thats why youz a yellow bone  &#128155;  &#128155; ,train
5699,0,@ashhruggiero happy birthday queer,validation
5700,2,@ashley_smith20 colored contacts,validation
5703,2,@ashleyypat17 if im trash ur trash since we baes now,test
5707,0,@asshole_king oh no. They drafted that gay ass that come out on TV? Well u welcome to Redskins nation. No queers just a lot of niggers.,train
5708,0,@asshole_king pats owner is a kike.,train
5709,0,@asshole_king with pills that nig will last 4 years. Like magic j .That nig should hav died years ago. Y'all the first team to draft gay.,train
5714,2,@aurabogado el negro?,validation
5716,0,@austin_farrar your a fucking queer faggot bitch,train
5718,2,@awfulbot are you a pig or are you a bird,train
5724,2,@b1gsean21 lets just say hellen keller makes better brownies,train
5732,1,@b_shiznitt you lying bitch,train
5736,1,@baaaabyshaaaay_ spitted sprite on you? niggah with yo smart ass mouth you deserved it. &amp; well stfu! lol,train
5738,1,@babyspittle @Kimmyincali @MartiniShark @SenatorReid Still blaming Bush? Fucking retard,train
5739,0,"@bad_boy_six @ksteven37 
Here ya go wetback, eat this.. http://t.co/kf6PgZvH5G",test
5743,0,@badshah200 Ur pal @STLAbuBadu threat2  apostate kufar  &gt;  I cld cut ur neck w/sword of islam &amp;watch u squeal like a bitch like Daniel Pearl ,validation
5744,2,@baileymw22 you're the sole reason I come to that chipotle incase you didn't know. Keep up the good work babe,train
5745,2,@ballzahoy cowboy killers. &#128525; ,train
5746,2,@basedgvbe trash,train
5751,1,@bbluedreamm @chris_cruz1 @Hunglikerobby_ don't be a bitch then?,test
5757,2,"@beepbeepamanda Today was Talk Like A Pirate Day, and absolutely NOBODY knew Id been doing a Charlie Morton impersonation all day.",validation
5758,0,@beesands10 But that's what you call white trash with money!!!!!,validation
5759,0,@bellaangeletti no ud still be a fag if I was lolz,test
5760,0,@bellaangeletti ur a fag,test
5764,2,@beth4158 no steak here either. No hurry on brownies. Just that picture u posted made me all but drool on my phone. :),train
5781,0,@bitchdicknigga you're a fucking nigger,train
5783,0,@bitchkrieg like the new AVI. My Twitter is retarded and shows you in the cubs hat but when I stalk your profile it show the new one,test
5787,2,@blackrepublican how long after the name change will al memorabilia w/redskins name be deemed racist and therby illegal?,train
5788,2,@blackymiles lol to get the yellow bleach stain out use a baking soda hydrogen peroxide paste on the stain and throw in the washer,validation
5792,1,@bm00re43 bitches naked**,train
5793,0,@bnp We are being overrun by mongrels because ZOG or the Jews that run our countries want the white man to perish.,train
5794,2,@bocgeogaddi @anepicname lmaooooo epic bird wins.,train
5800,0,@bonnoxxx haha bitch ima draw a webb in bullets round yo fuggin forehead #BeamThat bitch i know where you reside,train
5801,0,@bonnoxxx nah she said you a fag,test
5805,1,"@bosxe it worked, bitch!!!",validation
5806,2,@boxingscene @RPopBox @BronzeBomber @boxing this Charlie Z really does need mental help check this out http://t.co/CkBS6WcZu1,test
5810,2,"@brandonDGK420 the only boards I still have from them are just the tie dye ones, monkey edition, black and silver , and the newest ones",train
5812,1,@brandynasty bitch nigga dont get all but hurt,train
5817,2,@brianabrazilian oh... my phone is some trash! but you knew that!,train
5819,1,@brianholmes2700 god doesn't send retards to hell,validation
5820,1,@brianholmes2700 pussy,train
5822,2,@brianstelter took uber yesterday. Advertised as 20%  &lt;  NY taxis but was actually a yellow taxi at same price. #uber,test
5823,1,@briere_alex bout time bitch,train
5825,2,@brittbritt_naay  &#128514;  I'm a wexican,train
5827,2,@britty_jurgens a music suggestion is  lil spook ,train
5829,1,@brookbristow @BigAssMoustache people gotta bitch about something.,train
5832,0,@brrrrangadang this nigga  &#128529;  &#128529; .. know damn well you a coon,train
5836,2,@butterfliesblue I heard green tea makes you lose weight.... And Imma coon so that explains the watermelon,test
5838,2,@c00ntact @KevinI bumcia is trash smfh I would've thought he would have gone after Khan but what you said makes sense,validation
5846,0,@cambreezy_ @TheLittleFella_ she spelled faggots with an e you're so cool lol,validation
5852,2,@caraabastow That's a cute and fuzzy one...hehehe ;),validation
5853,2,"@caritoguey 02' Charcoal 7s are pre-owned, no sole wear or scuffs Size 10.5, Cherry 12's DS size 11.5",test
5858,1,@carterboy_leake @italian_montana @tyg235 chill your dad gets more bitches at school than you do griff,train
5860,1,@catleesh_ I have small pussy size plugs,train
5861,2,@caycifish What is that monkey doing to those poor bottles?,validation
5862,0,@caykelly16 @MadisonEarhart u guys are fags.,train
5863,1,@caylanashlee cause everyone just loves yo bitch ass rite? Yea sure...,train
5869,1,@ccass357 @Liveitupjersey real Serious in CT! Bunch of whiney cunts!,train
5880,0,@chanelisabeth that nigger music,train
5883,2,@charlierose @jdickerson racist @NorahODonnell Texas trash GWBush came to WH numb remember he and Republicans stole the election,test
5885,2,@charliesheen Charlie PLEASE STOP. from 1 ole fart 2 another...,test
5886,2,"@charliesheen Charlie, im an old lady. don't EVER SAY UGLY THINGS ABOUT UR CHILDRENS MOM.. I GET IT!!!, JUS DONT! BIG HUG",train
5887,2,@charloosss @keepitplur @nicoleariel_ I'll chug my tall can . but homegirl won't approve lol,validation
5890,2,@cheetahxcheeks lol trash I would of kept it if she was cute,train
5892,0,@chemicalkidss this bitch look like a fucking white trash Trailer park queen lookin man bear pig. http://t.co/fqyXLJYIET,test
5895,2,"@chris2x @NevadaPR Camels, ostriches and zebras! See you at the races! #VCCamelRaces",test
5897,2,@chrisbickert i want it! I love her gooks! she is awesome where did you get it?,train
5902,2,@christianvansly haha I'm shocked barca got more yellow cards this time,test
5903,2,@chucktodd @meetthepress he was walking &amp; 3 little birds pitch by his doorstep. Singing sweet songs of melodies pure &amp; true. Saying ...,validation
5906,1,@claire_ming get some orange hoe,train
5908,2,"@claraoswined cute, but I love her yellow raincoat the most, the contrast with that&amp;her hair looks so cute! :P I love her face in your icon!",test
5915,2,@cnnbrk let me guess they have yellow cake too? Same crap different president,train
5916,1,@coL_ACHES Why do you bitch about everything?,train
5918,0,@coffincreepxx you had to throw in the faggot word smh smh smh,validation
5921,1,"@collinaudre - see, that's why ya ass never need to go out. tryna go ape shit. &#128514; ",test
5930,0,"@coughlan616 Youre racist against white people whigger. Anti-Racist is a codeword for anti-white.
Anti-zionist is a codeword for antisemite.",train
5932,2,@craigcalcaterra Hes behind the plate for the game tonight here in AZ. Im looking to buy a red&amp;yellow Balkamania shirt I can tear off there.,test
5943,2,@cryancarfield haven't you ever heard the story of the birds and the bees,validation
5945,1,@ctrembz be sure to follow it up with a fabulous bitch face,train
5947,2,"@cullenbunn Maybe Baylee Ann, Tater Pud, Nurse Fester, Charlie Chainsaws, &amp; Mama Rot should be their own team?! Next time in PunisherMAX!:-D",train
5950,1,@cuteasstab niggah this shit serious aint no one laughing,validation
5952,2,"@cxslug I never did those games, but I was obsessed with Angry birds. Which is why it took me so long to do CCS. I was scared. Lol",train
5953,2,@d6_9b idk... It's trash though!,validation
